BLOC109
Date:,2023/11/20
Time:,15:42:19
Type:,ShareSpace
Description:,""
Notes:,""

TRAJECTORIES
100.000000,Hz
,SHO1,,,ELB1,,,HAN1,,,SHO2,,,ELB2,,,HAN2,,,SHO3,,,ELB3,,,HAN3,,,SHO4,,,ELB4,,,HAN4,,,SHO5,,,ELB5,,,HAN5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
232,-871.883057,593.812378,1461.169067,-685.169495,474.514435,1295.154907,-545.958191,552.548157,1668.340088,180.700592,1409.792603,1407.068359,83.488281,1127.755493,1255.361450,106.442383,781.823120,1430.380859,1132.362305,616.788696,1434.752808,871.439209,646.482483,1223.660278,786.182617,515.091003,1605.645386,554.420654,-255.685791,1331.119019,454.788971,-40.065277,1160.443237,206.840088,76.362961,1423.088013,-472.102600,-417.599548,1399.270874,-224.330536,-270.926666,1277.719604,-126.135254,-15.886109,1485.695313
233,-872.006042,593.795715,1461.187988,-685.451721,474.381195,1295.054077,-553.661499,554.585571,1669.590942,180.941956,1409.686035,1407.201660,83.005875,1127.794067,1256.963501,104.561028,778.781860,1427.639282,1132.432739,616.799500,1434.756592,870.246521,645.853271,1224.362549,781.838989,514.612549,1606.136108,553.925171,-254.742386,1331.370972,451.823578,-37.530994,1162.886841,201.569534,84.623215,1421.841431,-472.936951,-416.438507,1397.380249,-224.717392,-271.957916,1276.602417,-127.348953,-17.030075,1485.391602
234,-872.049500,593.784424,1461.215454,-685.791565,474.204895,1294.844849,-561.539551,556.740173,1670.639526,180.791733,1409.330933,1407.282837,83.099449,1127.078491,1257.936890,102.859276,775.980896,1425.038452,1132.593750,616.812073,1434.806030,868.755615,645.296204,1225.296875,777.376953,514.111877,1606.589111,553.336060,-253.879517,1331.744873,448.903534,-35.074665,1165.355835,196.662338,92.793083,1420.511841,-473.140198,-416.911499,1397.270508,-224.812500,-273.050140,1275.200806,-128.693283,-18.492994,1485.042114
235,-872.113220,593.722046,1461.231934,-686.080688,473.938232,1294.647827,-568.875549,558.942688,1671.528687,180.993622,1409.259399,1407.401001,83.465950,1126.241089,1258.784668,101.451279,773.139832,1422.301880,1132.680908,616.816345,1434.778320,867.419128,644.743347,1226.506104,772.720764,513.684448,1607.156738,553.034241,-253.052567,1332.219360,446.027710,-32.701843,1167.846313,191.354797,100.614395,1418.910278,-473.344177,-416.998474,1397.075317,-225.013260,-274.425598,1274.287109,-130.019226,-20.019999,1484.803345
236,-872.199951,593.500549,1461.342285,-686.397949,473.662109,1294.437988,-576.484985,560.925415,1672.165527,181.016678,1409.097290,1407.539795,83.644379,1125.583618,1259.383789,100.010513,770.355286,1419.716919,1132.783936,616.836243,1434.767578,866.247803,644.331665,1227.789795,767.897827,513.423279,1607.762939,552.494629,-251.894485,1332.635620,443.195648,-30.416977,1170.354370,186.378677,108.835831,1417.321411,-473.609985,-417.330231,1396.997803,-225.336533,-275.534698,1273.145386,-131.118439,-21.272598,1484.563354
237,-872.201599,593.497314,1461.344604,-686.668762,473.513458,1294.208008,-583.843994,563.185669,1672.651978,180.985809,1408.847290,1407.679443,83.974930,1124.810791,1259.891235,98.492805,768.184875,1416.787109,1132.937134,616.825439,1434.763062,865.069336,643.842285,1229.094482,762.823547,512.983276,1608.269775,552.035339,-250.996933,1333.342529,440.407562,-28.223486,1172.875000,181.872299,117.425781,1415.497314,-473.740295,-417.715454,1396.799561,-225.537506,-276.598877,1271.650024,-132.209091,-22.899679,1484.505249
238,-872.216919,593.483948,1461.350464,-686.781982,473.492432,1294.040771,-591.059448,565.242554,1673.009277,180.920670,1408.602173,1407.791504,84.861679,1123.663818,1259.748779,97.085472,765.854797,1414.349854,1133.096313,616.833923,1434.778076,863.633606,643.127441,1230.447021,757.654602,512.647705,1608.807129,551.466797,-249.829208,1333.658691,437.664246,-26.123833,1175.403076,177.419022,126.162827,1413.703003,-473.907928,-418.399597,1396.904297,-225.683044,-277.576721,1270.478638,-133.282288,-24.341602,1484.406616
239,-872.238831,593.455933,1461.371582,-687.038452,473.406372,1293.854370,-597.937500,567.348022,1673.231323,180.908936,1408.341553,1407.919678,84.857262,1123.233765,1260.771606,95.575157,763.632202,1411.686768,1133.232788,616.796814,1434.767090,862.215881,642.625122,1231.917480,752.270203,512.119446,1609.323364,550.834839,-248.907074,1333.953857,434.967072,-24.119576,1177.932861,173.163162,134.726059,1411.650269,-474.066071,-418.604126,1396.445557,-226.175415,-278.830627,1269.138794,-134.269669,-25.939514,1484.269043
240,-872.230896,593.425659,1461.386108,-687.270264,473.233093,1293.594360,-604.853943,569.136658,1673.290527,180.860809,1408.135254,1407.980347,84.995895,1122.801514,1261.445923,93.991165,761.273254,1409.160767,1133.433350,616.791138,1434.824585,860.743652,642.154785,1233.384033,746.628357,511.570709,1609.815430,550.139343,-248.252350,1334.317871,432.317841,-22.211445,1180.458252,169.027161,143.189590,1409.689087,-474.232452,-418.801636,1396.126709,-226.408859,-279.885956,1268.051758,-135.032639,-27.433825,1484.294556
241,-872.229492,593.388245,1461.412964,-687.560791,473.006683,1293.317627,-611.540405,571.006897,1673.134033,180.971405,1407.972534,1408.273560,85.191116,1122.118530,1262.031128,92.279449,759.196472,1406.505737,1133.562256,616.730896,1434.879395,859.366882,641.803345,1234.930786,740.911560,510.983063,1610.148560,549.493958,-247.255127,1334.648560,429.718903,-20.399408,1182.973022,164.507141,150.406189,1407.514526,-474.452393,-419.027954,1395.978760,-226.543335,-281.288788,1266.894287,-135.998428,-29.055666,1484.241333
242,-872.203308,593.384583,1461.440063,-687.750671,472.785736,1293.091919,-617.963135,572.684082,1672.887695,180.857315,1407.666016,1408.088867,85.166756,1121.654541,1262.575317,91.069687,757.180603,1403.997559,1133.642334,616.670166,1434.910034,857.968872,641.130066,1236.560059,735.321167,510.582153,1610.459595,549.055115,-246.628433,1334.974365,427.173004,-18.682737,1185.470337,160.046326,156.976013,1405.397583,-474.668488,-419.309570,1395.921997,-226.943268,-282.385712,1265.416870,-136.980377,-30.850714,1484.265869
243,-872.154785,593.358093,1461.436523,-687.905823,472.691803,1292.789917,-624.215027,574.319031,1672.537109,180.911072,1407.468872,1408.196167,85.413628,1121.080566,1263.075684,89.415863,754.679871,1401.533936,1133.800171,616.608337,1435.007568,856.447693,640.614807,1238.022095,729.365417,510.030945,1610.752075,548.763855,-246.320557,1335.198853,424.683258,-17.060072,1187.943237,155.345825,162.639084,1403.148193,-474.667267,-419.848572,1396.042480,-227.106064,-283.872559,1264.197876,-137.765823,-32.722771,1484.319214
244,-872.143311,593.350342,1461.416138,-687.941650,472.641205,1292.572021,-629.916321,575.946594,1672.121582,180.966873,1407.251587,1408.215576,85.812668,1120.432251,1263.508057,88.055824,753.472717,1399.256958,1133.921631,616.601440,1435.098022,855.232910,640.321045,1239.777710,723.449036,509.569611,1611.015991,548.309692,-245.502975,1335.543335,422.253021,-15.529492,1190.384644,151.080856,168.001450,1401.198853,-474.726440,-420.577545,1396.202148,-227.150421,-285.483307,1262.962769,-138.872452,-34.650742,1484.276001
245,-872.094055,593.311707,1461.390381,-688.006775,472.671509,1292.243408,-635.572876,577.454224,1671.665771,181.002289,1406.987061,1408.316162,85.948036,1120.059937,1263.868164,86.937065,751.871033,1396.906250,1134.026489,616.600891,1435.219604,853.945190,639.965637,1241.443726,717.332458,509.210388,1611.130981,547.773621,-244.641220,1336.044312,419.886078,-14.088581,1192.787109,146.676071,173.250626,1399.084595,-474.928375,-421.022675,1395.922607,-227.556015,-286.749817,1261.223511,-140.167664,-36.650120,1484.551514
246,-872.071899,593.321228,1461.373413,-688.085144,472.680969,1291.882690,-640.702698,578.849976,1670.967041,180.992828,1406.751465,1408.354004,86.254539,1119.564819,1264.371460,85.880196,750.282898,1394.781372,1134.037231,616.553223,1435.326904,852.527466,639.421814,1243.008057,711.157898,508.821045,1611.137939,547.377319,-244.117966,1336.376953,417.586365,-12.734494,1195.143555,142.948059,178.129364,1397.230713,-475.088623,-421.210083,1395.600708,-227.810791,-288.051514,1259.600342,-141.388641,-39.071541,1484.823364
247,-872.003296,593.292175,1461.335938,-688.175781,472.634155,1291.499023,-645.325012,580.230408,1670.296143,181.022903,1406.586914,1408.399048,86.839424,1118.777344,1264.446655,84.908371,748.680054,1392.757690,1134.077148,616.550171,1435.417236,851.286072,639.028320,1244.741821,704.775818,508.355225,1611.136597,547.178406,-243.507599,1336.730835,415.358032,-11.464023,1197.446289,139.012100,183.461273,1394.992432,-475.310364,-420.956055,1395.044312,-227.991821,-289.890076,1258.362671,-142.898499,-41.311985,1485.129272
248,-871.931763,593.273376,1461.292480,-688.294067,472.624420,1291.141846,-649.641174,581.534119,1669.718628,180.995331,1406.392578,1408.494507,87.088737,1118.372559,1264.743652,83.961884,747.400208,1390.675659,1134.208984,616.559082,1435.572510,850.041077,638.643799,1246.449707,698.335938,508.006439,1611.122803,546.827637,-242.664185,1337.055176,413.205383,-10.273667,1199.688110,135.406876,188.454285,1392.659668,-475.201904,-421.512421,1395.352417,-228.362747,-291.186218,1256.683350,-144.597137,-43.740501,1485.374512
249,-871.892456,593.219177,1461.291748,-688.407837,472.591400,1290.762207,-653.399719,582.671265,1669.058350,180.992813,1406.227661,1408.575928,87.088074,1118.120972,1265.285278,83.075584,746.188049,1388.840332,1134.259033,616.561096,1435.670654,848.513367,638.296753,1247.930176,691.621643,507.572876,1610.853394,546.470764,-242.166107,1337.237793,411.132843,-9.159696,1201.861206,132.028473,193.293167,1390.784790,-475.378418,-421.279144,1394.772217,-228.366486,-293.048920,1255.152100,-146.780197,-46.294724,1485.919067
250,-871.784668,593.190186,1461.257080,-688.481506,472.618286,1290.500000,-656.742065,583.912292,1668.458374,180.931992,1406.024414,1408.598511,86.873650,1118.034668,1265.927734,82.365883,745.191101,1386.758545,1134.308350,616.568420,1435.735474,847.171631,638.104858,1249.666382,684.859863,507.477692,1610.520630,546.168213,-241.677551,1337.604492,409.144806,-8.118217,1203.958740,128.858719,197.756760,1388.819336,-475.488373,-421.393372,1394.344482,-228.690308,-294.814728,1253.687744,-148.976120,-48.819798,1486.231689
251,-871.741821,593.152771,1461.190308,-688.511780,472.614014,1290.266479,-659.343750,584.920959,1667.895386,180.853485,1405.818970,1408.626587,86.970024,1117.647583,1266.130005,81.480576,743.958557,1384.836914,1134.429077,616.562744,1435.827026,845.888611,637.855225,1251.342651,678.116516,507.559326,1610.263916,545.921448,-241.185669,1338.066284,407.245850,-7.145247,1205.973267,125.815262,202.233292,1386.695313,-475.582855,-421.631653,1393.928101,-228.996399,-296.319763,1252.124634,-151.582108,-51.474949,1486.773071
252,-871.668762,593.128906,1461.139160,-688.567444,472.633698,1290.057495,-661.354736,586.017944,1667.421265,180.835556,1405.606812,1408.707642,87.023117,1117.385254,1266.374878,80.655502,742.838989,1383.013306,1134.627197,616.649902,1436.071045,844.345337,637.435242,1252.768311,671.045410,507.732086,1609.643555,545.712341,-240.716766,1338.322388,405.440369,-6.236772,1207.897949,122.768898,206.424225,1384.584595,-475.656708,-421.877136,1393.665039,-229.228821,-297.987427,1250.597046,-154.056091,-53.997154,1487.286377
253,-871.592041,593.105286,1461.094116,-688.610901,472.698303,1289.862915,-662.635132,586.898804,1667.080933,180.769119,1405.449097,1408.712280,87.266518,1116.922729,1266.625000,79.679405,741.784729,1381.053833,1134.773071,616.662415,1436.154907,843.088867,637.239807,1254.647827,664.169006,507.899780,1609.087158,545.300659,-240.117935,1338.452759,403.732727,-5.388820,1209.725830,120.701408,209.589645,1383.178955,-475.613220,-422.035065,1393.553833,-229.364090,-299.765228,1249.217285,-156.916046,-56.509705,1487.941040
254,-871.509155,593.086182,1461.030029,-688.637390,472.709381,1289.742310,-663.186401,587.633057,1666.955322,180.781418,1405.258667,1408.723145,87.000031,1116.871704,1267.124146,78.714005,740.653992,1379.575562,1134.890991,616.666748,1436.291138,841.771667,637.045959,1256.337402,657.317566,507.730927,1608.435669,545.037354,-239.686127,1338.640259,402.127167,-4.597524,1211.450684,118.243019,213.449036,1381.051025,-475.655365,-422.264832,1393.432739,-229.779968,-301.498016,1247.545410,-159.664276,-58.657169,1488.388916
255,-871.471130,593.055603,1461.001709,-688.637878,472.794128,1289.623657,-663.073669,588.246216,1666.885620,180.837708,1405.062500,1408.778442,87.147972,1116.591431,1267.461426,77.866776,739.660522,1377.703247,1134.989868,616.673645,1436.314331,840.264465,636.648376,1257.941284,650.390930,507.570618,1607.664673,544.880310,-239.252579,1338.933960,400.627869,-3.859191,1213.066284,116.458076,216.632462,1379.422729,-475.817444,-422.533142,1393.049194,-230.191132,-303.140747,1245.724731,-162.573746,-61.039894,1489.289673
256,-871.427795,593.052490,1460.970703,-688.672241,472.898804,1289.603760,-662.062927,588.671387,1666.906860,180.867065,1404.848633,1408.786255,87.270927,1116.285400,1267.660645,77.081322,738.448425,1376.019653,1135.189819,616.681763,1436.420044,839.179016,636.493103,1259.898193,643.679199,507.598480,1606.914795,544.669189,-238.919540,1339.228149,399.238678,-3.170369,1214.566895,114.709099,219.728485,1377.766968,-475.952942,-422.911072,1392.581055,-230.651855,-305.251953,1244.041992,-165.368439,-63.323895,1489.842896
257,-871.380859,593.074219,1460.945068,-688.615051,473.063507,1289.585205,-660.495056,588.740234,1667.181885,180.910446,1404.619751,1408.791504,87.436218,1116.041260,1267.853638,76.059036,737.454773,1374.410156,1135.335938,616.693665,1436.535034,837.735840,636.098450,1261.482910,636.901184,507.565216,1606.065308,544.350769,-238.590073,1339.471802,397.963196,-2.527913,1215.947144,113.219345,222.355576,1376.394775,-476.091980,-423.207184,1392.271729,-231.106293,-306.426361,1242.261353,-168.173752,-65.678795,1490.651001
258,-871.352661,593.046997,1460.947998,-688.506653,473.205444,1289.669678,-658.188477,588.250854,1667.535645,180.956772,1404.415039,1408.853394,87.505577,1115.819214,1267.994141,74.929718,736.147583,1372.837769,1135.572388,616.765076,1436.710815,836.441895,635.844055,1263.256714,630.038757,507.388275,1605.091797,543.983154,-238.325775,1339.613037,396.804810,-1.929050,1217.202271,111.825592,224.943832,1374.963623,-476.071503,-423.472900,1392.174316,-231.731461,-308.468781,1240.657959,-170.896271,-68.113144,1491.414551
259,-871.402222,593.073425,1460.949463,-688.370911,473.397003,1289.780029,-655.009949,587.582275,1667.834229,181.035187,1404.328247,1408.999878,87.620163,1115.617920,1268.118408,73.937828,736.166321,1371.549683,1135.777832,616.789063,1436.869629,835.226807,635.651245,1265.229858,623.232910,507.387970,1604.075562,543.810852,-238.110535,1339.657349,395.766541,-1.371451,1218.327759,110.808662,226.764053,1373.977417,-475.967743,-424.323486,1392.779785,-232.135147,-310.030884,1238.807617,-173.866104,-70.927444,1492.192749
260,-871.411499,593.134705,1460.942017,-688.196899,473.534119,1289.875488,-651.658813,586.597229,1668.223999,181.035767,1404.182617,1408.930908,87.731728,1115.425171,1268.154419,73.010010,735.557861,1370.521729,1136.002441,616.802246,1436.951416,833.957947,635.466797,1267.075073,616.158325,507.257751,1602.845581,543.669006,-237.571854,1339.799316,394.850922,-0.853293,1219.320068,109.812828,228.628815,1372.924194,-476.022980,-424.675781,1392.555054,-232.827652,-312.001984,1237.103027,-176.750519,-73.939613,1493.043091
261,-871.444092,593.131226,1460.949341,-687.989624,473.651520,1290.118896,-647.402466,585.183044,1668.553101,181.014511,1404.056396,1409.001221,87.820412,1115.268677,1268.189697,71.977455,735.197449,1369.290894,1136.237183,616.819824,1437.043823,832.852844,635.427917,1269.249268,609.250305,507.506226,1601.618408,543.565125,-237.168808,1340.036377,394.060150,-0.373329,1220.176025,108.546837,230.326889,1372.064209,-476.452484,-424.336853,1391.598145,-233.341446,-313.688934,1235.246948,-179.793945,-77.117218,1493.753784
262,-871.511658,593.184509,1460.962524,-687.847351,473.800934,1290.383301,-642.483521,583.714050,1669.071777,181.086258,1403.989380,1409.167358,87.921509,1115.167114,1268.223511,71.152840,734.806946,1368.104858,1136.450684,616.827148,1437.079468,831.325928,635.163025,1270.964478,602.346069,507.703003,1600.235596,543.530396,-236.830399,1340.197021,393.396027,0.069047,1220.892944,107.915596,231.411926,1371.613525,-476.601563,-424.800720,1391.385010,-233.847321,-315.652618,1233.904541,-182.696320,-80.705101,1494.528442
263,-871.589233,593.201782,1461.002808,-687.593384,473.973694,1290.740845,-636.834473,582.114563,1669.608643,181.090424,1403.892334,1409.085571,88.013588,1115.075684,1268.287354,70.609138,734.452026,1367.332275,1136.584595,616.826721,1437.184326,830.328491,635.120972,1273.103149,595.700134,507.728241,1598.766724,543.525696,-236.665680,1340.362183,392.859680,0.473731,1221.469238,106.876343,232.319473,1371.170410,-476.582672,-424.993286,1391.330566,-234.272400,-317.129272,1232.013550,-186.061096,-84.336128,1495.305420
264,-871.628601,593.266113,1461.044067,-687.392090,474.134705,1291.229126,-630.770935,580.469604,1670.125977,181.017899,1403.807495,1409.185181,88.077271,1114.907593,1268.420532,69.938026,733.940063,1366.255859,1136.731201,616.845032,1437.267944,828.937744,634.847168,1274.750244,588.694214,507.738068,1597.123047,543.591003,-236.536530,1340.496948,392.451691,0.839846,1221.904053,106.259293,232.743408,1371.128540,-476.564178,-425.177368,1391.145386,-235.049316,-318.827087,1230.194336,-189.493652,-87.992958,1496.057129
265,-871.721252,593.296753,1461.075928,-687.245850,474.308228,1291.631836,-623.849854,578.950378,1670.452881,181.083267,1403.720581,1409.220337,88.071587,1114.832275,1268.544067,69.667427,733.544922,1365.261475,1136.871094,616.853577,1437.345215,827.843262,634.649963,1276.677612,581.920105,507.485443,1595.633911,543.607910,-236.444962,1340.560913,392.172119,1.165670,1222.196777,105.785988,232.765900,1371.187744,-476.715515,-425.442108,1390.910278,-235.578552,-320.962769,1228.194336,-193.084579,-91.785355,1496.759644
266,-871.805603,593.317810,1461.114624,-686.945618,474.554596,1292.019409,-616.329834,577.083984,1670.916382,181.221359,1403.700806,1409.121704,88.142311,1114.759766,1268.642090,69.359222,732.863159,1364.524536,1137.010254,616.861572,1437.422119,826.465332,634.247986,1278.376831,575.116638,507.427277,1593.760132,543.597351,-236.349533,1340.623413,392.020386,1.448573,1222.348511,105.216240,232.696381,1371.363892,-476.903290,-425.698517,1390.598999,-236.092728,-322.509827,1226.405640,-196.860870,-95.508232,1497.561035
267,-871.888062,593.385559,1461.192993,-686.565735,474.858948,1292.443604,-608.328064,575.323059,1671.062744,181.270203,1403.643921,1409.128540,88.084999,1114.650391,1268.809326,69.199860,732.397522,1363.769043,1137.173706,616.927002,1437.554443,825.301453,633.992371,1280.213867,568.422668,507.752319,1592.077759,543.559326,-236.307892,1340.665161,391.995056,1.684947,1222.360596,104.708176,232.479172,1371.739502,-477.031769,-426.063568,1390.228638,-236.813370,-324.478516,1224.748291,-200.582138,-98.940987,1498.083130
268,-871.963135,593.397705,1461.210938,-686.361816,475.078033,1292.850098,-599.505066,573.733948,1671.280518,181.287567,1403.587402,1409.174316,88.052971,1114.537109,1269.034912,68.841110,732.017700,1362.992432,1137.290161,616.917664,1437.640503,824.197083,633.802246,1282.074097,561.260071,508.143463,1589.972168,543.556641,-236.306686,1340.663574,392.094086,1.870145,1222.235596,104.458885,231.969803,1372.399048,-477.021667,-426.256592,1389.957520,-237.547028,-325.910217,1223.083496,-204.298523,-102.185303,1498.516113
269,-872.025085,593.444519,1461.254272,-685.991577,475.398834,1293.265381,-590.430908,571.705200,1671.252319,181.335861,1403.522827,1409.189453,88.033142,1114.476807,1269.168823,68.212234,731.743164,1362.376709,1137.503784,616.986572,1437.840942,822.952942,633.541504,1283.837646,554.855713,508.492004,1587.937988,543.556946,-236.307175,1340.663330,392.347137,1.956395,1222.017212,104.615990,231.080994,1373.496826,-476.984161,-426.631866,1389.968750,-238.192307,-327.676361,1221.455933,-207.923233,-105.888870,1499.436157
270,-872.062500,593.446655,1461.270020,-685.447876,475.647278,1293.863037,-580.903198,569.512085,1670.905396,181.380829,1403.506104,1409.270142,88.077843,1114.428223,1269.271118,67.736748,731.607849,1361.843750,1137.597046,617.058289,1437.981689,821.929810,633.404785,1285.792114,548.024048,508.751770,1585.725342,543.474915,-236.327057,1340.577881,392.604980,1.963718,1221.620972,104.771599,230.097733,1374.460327,-477.089478,-426.913177,1389.792847,-239.030624,-329.245026,1219.460327,-211.354355,-109.491997,1499.857666
271,-872.146729,593.459717,1461.314819,-684.989624,475.951721,1294.281738,-570.981567,567.041443,1670.324097,181.406311,1403.475464,1409.327271,88.161980,1114.420898,1269.272339,66.988312,730.861450,1361.304565,1137.733521,617.066040,1438.057739,820.729248,633.130981,1287.535645,541.936890,508.662933,1583.641113,543.432251,-236.375793,1340.507690,393.060730,2.013860,1220.942871,105.006569,228.665009,1375.707886,-477.270172,-427.284851,1389.477417,-239.912704,-331.148499,1217.887817,-215.153137,-113.368500,1500.485352
272,-872.191528,593.573242,1461.308594,-684.652649,476.258606,1294.638672,-560.979736,564.320496,1669.549194,181.456970,1403.445313,1409.355713,88.206360,1114.466553,1269.479736,66.430824,731.268311,1361.028320,1137.901855,617.134338,1438.161743,819.772583,632.884277,1289.444092,535.861145,508.758942,1581.515015,543.437683,-236.386078,1340.426514,393.731781,2.129904,1220.409302,105.287064,227.308395,1376.861328,-477.441345,-427.497833,1389.027588,-240.448776,-332.829651,1216.293457,-218.999207,-117.099136,1500.765991
273,-872.246948,593.684387,1461.297485,-684.244690,476.436890,1295.323608,-550.349243,561.652710,1668.405762,181.471420,1403.419556,1409.407715,88.285034,1114.466064,1269.421631,65.889862,731.173340,1360.396118,1138.054810,617.153748,1438.251831,818.491516,632.515137,1291.124634,529.798096,508.898254,1579.455811,543.436646,-236.501328,1340.350220,394.275330,1.848012,1219.866089,106.142075,225.196045,1378.499390,-477.435791,-427.623169,1388.629517,-241.242310,-334.148621,1214.695435,-222.826797,-120.910324,1500.892334
274,-872.232544,593.753174,1461.245605,-683.814697,476.625153,1295.876343,-539.594055,558.793701,1666.815796,181.523361,1403.396118,1409.448608,88.291237,1114.539795,1269.345459,65.453224,731.056396,1359.990112,1138.150146,617.216736,1438.313110,817.345459,632.255920,1292.972168,524.226379,508.817474,1577.204956,543.375305,-236.634964,1340.218872,395.125153,1.692054,1218.923462,106.708260,223.117599,1380.246704,-477.413605,-427.780426,1388.449463,-241.993286,-336.037140,1213.457397,-226.453125,-124.969109,1501.276489
275,-872.367737,593.656128,1461.441895,-683.409485,476.709320,1296.443604,-528.704834,555.892639,1665.109253,181.608917,1403.400146,1409.480225,88.313904,1114.593750,1269.265015,65.295456,730.731384,1359.599731,1138.296753,617.236694,1438.395874,816.173035,631.913757,1294.766235,518.385193,508.666718,1574.800537,543.424316,-236.770126,1340.063843,395.964508,1.314527,1217.970215,107.656578,220.679932,1381.770630,-477.528503,-428.025635,1388.293457,-242.491989,-337.611603,1211.953613,-230.389114,-128.634750,1501.246094
276,-872.383179,593.720520,1461.498779,-682.890198,476.841888,1297.020386,-517.356262,553.089172,1662.893799,181.626358,1403.369751,1409.526367,88.172050,1114.706299,1269.109131,65.317757,730.308594,1359.163208,1138.395752,617.298218,1438.462646,815.171936,631.744019,1296.609253,512.243530,508.634308,1572.349121,543.508728,-236.917664,1339.924927,396.691742,0.531381,1216.778198,108.799324,217.848801,1383.832153,-477.704773,-428.478821,1388.102051,-243.263397,-339.366394,1210.547485,-234.332397,-131.798370,1501.076904
277,-872.430115,593.922791,1461.534668,-682.429565,477.046539,1297.556641,-505.918671,550.194702,1660.586792,181.660431,1403.375732,1409.534424,88.038795,1114.843506,1268.840454,65.389580,730.017700,1358.902344,1138.560181,617.368774,1438.530151,814.192688,631.500916,1298.494995,506.203430,508.628052,1569.646484,543.703491,-237.274384,1339.798950,397.647278,0.041517,1215.580811,109.923943,214.855774,1385.726685,-477.883484,-428.856659,1387.809326,-243.737305,-340.914093,1209.045044,-238.386383,-135.257172,1501.234497
278,-872.354370,593.987549,1461.439819,-681.782410,477.213593,1298.045410,-494.174072,547.554626,1657.626831,181.698410,1403.429810,1409.587769,87.723625,1115.115479,1268.533325,65.582382,730.172241,1358.942383,1138.641357,617.375916,1438.581543,813.225586,631.329285,1300.342407,499.862793,508.979340,1566.770020,543.910339,-237.712616,1339.672363,398.930939,-0.175721,1214.576416,111.194717,211.751938,1387.740479,-477.914185,-429.109009,1387.575928,-244.404709,-342.527954,1207.837280,-242.290390,-138.293396,1500.922241
279,-872.455322,593.936890,1461.623413,-681.066406,477.509216,1298.748291,-482.112488,544.970398,1654.147705,181.724976,1403.516113,1409.552856,87.585777,1115.369141,1268.137451,65.805908,730.553101,1359.240112,1138.774658,617.382690,1438.652466,812.168640,631.152405,1302.092651,493.407623,509.262360,1563.461548,544.194214,-238.089310,1339.572632,400.072876,-0.655248,1213.297974,112.303085,208.526840,1389.362915,-477.893311,-429.522583,1387.664551,-244.867249,-344.138489,1206.321777,-246.629044,-140.909927,1500.543335
280,-872.492126,594.182800,1461.705444,-680.530457,477.646637,1299.386230,-469.796906,542.771301,1650.305054,181.726273,1403.612427,1409.526367,87.358696,1115.667480,1267.759399,66.060905,731.027405,1359.566406,1138.879150,617.447205,1438.757813,811.300049,630.942993,1303.830566,486.839111,509.776825,1560.064819,544.524963,-238.388107,1339.318481,401.175201,-1.328655,1212.088989,113.652359,204.962570,1391.303345,-477.949738,-429.908234,1387.599976,-245.572937,-345.996216,1204.807495,-250.920456,-143.387955,1499.782349
281,-872.509827,594.366638,1461.716309,-679.859436,477.920898,1299.911255,-457.837097,540.204773,1646.141479,181.799591,1403.721313,1409.521362,87.141289,1115.989258,1267.247559,66.320435,731.496460,1359.876953,1139.012451,617.448242,1438.864136,810.294006,630.527039,1305.418701,480.425995,510.256104,1556.433960,544.719788,-238.750076,1339.094727,402.026611,-2.541909,1210.278931,114.967819,201.342407,1393.430664,-478.119568,-430.092590,1387.348755,-246.497314,-347.562256,1203.382690,-254.832581,-146.548965,1499.350098
282,-872.561279,594.390381,1461.754639,-679.134094,477.944061,1300.511108,-445.967682,537.309204,1641.680786,181.797668,1403.823120,1409.494995,87.042297,1116.351685,1266.696045,66.488731,732.008972,1360.506958,1139.105835,617.577393,1439.017456,809.331360,630.284485,1307.062378,474.470795,510.730377,1552.940674,544.928711,-239.084656,1338.741699,403.386444,-2.921935,1208.896240,116.439232,197.597794,1395.167358,-478.292572,-430.252350,1387.102661,-247.401581,-349.323761,1201.971436,-258.715637,-149.407898,1498.682861
283,-872.613586,594.469238,1461.828003,-678.435242,477.935852,1301.253784,-434.279816,533.766968,1636.738403,181.876511,1403.926147,1409.424805,86.942818,1116.684570,1266.098511,66.773514,732.855591,1361.367798,1139.280884,617.651062,1439.164185,808.349121,629.930725,1308.568115,468.909363,511.319794,1549.600830,545.006226,-239.342148,1338.457886,404.847198,-3.444323,1207.470459,117.737877,194.002487,1396.592407,-478.413116,-430.393524,1386.763184,-248.182083,-351.258118,1200.723145,-262.374908,-152.271744,1497.952759
284,-872.659119,594.640381,1461.842529,-677.744690,477.982361,1302.078369,-422.629272,530.227539,1631.268433,181.915466,1403.983154,1409.410400,86.737312,1117.166260,1265.268311,66.924927,734.146057,1362.012085,1139.423706,617.706299,1439.358765,807.553894,629.647339,1310.116455,463.904236,511.797424,1546.495117,545.105530,-239.629120,1338.232422,405.794556,-4.894213,1205.564941,119.226349,189.805466,1398.388794,-478.467041,-430.550415,1386.562500,-248.603653,-353.032959,1199.437500,-265.774689,-154.811768,1496.996948
